StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_1km,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB06AC0750,54.67083,-110.54722,2018-07-25 15:14:17,06AC,7.44,0.51,335.0,12.79,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:15:54,06AC,7.37,0.01,338.4,10.5,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:16:56,06AC,7.34,0.0,341.9,9.05,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:18:22,06AC,7.3,0.0,341.2,8.02,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:20:21,06AC,7.27,0.0,343.2,7.21,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:21:46,06AC,7.26,0.0,343.0,6.8,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:23:33,06AC,7.24,0.0,345.0,6.41,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:25:31,06AC,7.23,0.0,346.4,6.08,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:26:47,06AC,7.22,0.0,346.3,5.86,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:29:56,06AC,7.21,0.0,347.8,5.7,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:31:31,06AC,7.21,0.0,350.2,5.32,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:32:24,06AC,7.2,0.0,352.0,5.16,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:33:31,06AC,7.2,0.0,352.8,4.99,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:35:00,06AC,7.21,0.0,353.9,4.94,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:36:42,06AC,7.21,0.0,354.7,4.9,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:37:46,06AC,7.21,0.0,356.1,4.81,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:40:08,06AC,7.21,0.0,357.9,4.72,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:41:36,06AC,7.21,0.0,358.4,4.69,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:42:49,06AC,7.22,0.0,359.3,4.66,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:43:41,06AC,7.22,0.0,360.6,4.64,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB06AC0750,54.67083,-110.54722,2018-07-25 15:59:31,06AC,7.29,0.0,364.9,4.56,2018,7,603.7409058,0.000222895,9.0,9.0,0.547,17.7,110.9,24
AB05CA0110,51.98977,-114.87961,2018-07-16 15:00:00,05CA,7.87,8.6,262.0,21.13,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:01:00,05CA,7.79,8.79,260.0,20.32,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:02:00,05CA,7.77,8.8,259.0,19.8,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:03:00,05CA,7.76,8.84,260.0,19.69,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:04:00,05CA,7.78,8.84,260.0,19.65,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:05:00,05CA,7.81,8.86,259.0,19.63,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:06:00,05CA,7.85,8.8,259.0,19.58,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:07:00,05CA,7.89,8.68,260.0,19.53,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:08:00,05CA,7.88,8.61,261.0,19.49,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:09:00,05CA,8.41,8.52,261.0,19.47,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:10:00,05CA,8.45,8.68,260.0,19.33,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:11:00,05CA,8.26,7.94,270.0,17.41,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:12:00,05CA,7.88,7.22,280.0,15.22,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:13:00,05CA,7.63,6.74,288.0,13.97,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:14:00,05CA,7.55,6.16,297.0,12.88,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:15:00,05CA,7.35,5.13,306.0,11.87,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:16:00,05CA,7.16,3.7,315.0,10.06,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:17:00,05CA,7.08,1.45,319.0,8.83,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:18:00,05CA,7.08,0.66,320.0,8.04,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:19:00,05CA,7.16,0.4,322.0,7.1,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:20:00,05CA,7.19,0.22,324.0,6.59,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:21:00,05CA,7.24,0.05,327.0,6.13,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:22:00,05CA,7.29,0.05,335.0,5.39,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:23:00,05CA,7.42,0.03,341.0,4.96,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:24:00,05CA,7.43,0.04,347.0,4.76,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05CA0110,51.98977,-114.87961,2018-07-16 15:25:00,05CA,7.47,0.03,354.0,4.6,2018,7,1185.817505,0.051134102,9.0,8.0,0.563,15.2,23.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:15:00,05AA,8.35,9.55,400.0,18.55,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:16:00,05AA,8.34,9.57,400.0,18.6,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:17:00,05AA,8.36,9.68,400.0,18.24,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:18:00,05AA,8.36,9.68,400.0,18.19,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:19:00,05AA,8.36,9.67,400.0,18.09,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:20:00,05AA,8.36,9.66,400.0,18.03,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:21:00,05AA,8.34,9.69,401.0,17.48,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:22:00,05AA,8.33,10.08,400.0,17.12,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05AA1056,49.67236,-114.60342,2018-07-23 12:23:00,05AA,8.32,9.73,403.0,17.07,2018,7,1474.616089,13.42007542,9.0,9.0,0.498,14.8,18.0,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:30:00,05FD,8.58,9.32,455.0,19.08,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:31:00,05FD,8.7,9.3,455.0,19.08,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:32:00,05FD,8.75,9.31,455.0,19.09,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:33:00,05FD,8.75,9.32,455.0,19.09,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:34:00,05FD,8.76,9.31,456.0,19.07,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:35:00,05FD,8.78,9.28,455.0,19.06,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:36:00,05FD,8.8,9.32,456.0,19.06,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:37:00,05FD,8.8,9.35,456.0,19.05,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:38:00,05FD,8.8,9.31,456.0,19.04,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:39:00,05FD,8.8,9.31,456.0,19.0,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:40:00,05FD,8.79,9.28,456.0,18.81,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:41:00,05FD,8.68,8.7,457.0,18.24,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:42:00,05FD,8.48,8.56,467.0,15.27,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:43:00,05FD,8.37,7.6,468.0,14.42,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:44:00,05FD,8.15,5.97,473.0,13.72,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:45:00,05FD,8.04,4.56,480.0,12.92,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:46:00,05FD,7.83,3.11,486.0,12.24,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:47:00,05FD,7.67,2.06,492.0,11.37,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:48:00,05FD,7.61,1.48,500.0,10.51,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:49:00,05FD,7.46,0.83,508.0,9.52,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:50:00,05FD,7.39,0.46,520.0,8.47,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:51:00,05FD,7.39,0.43,522.0,7.91,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:52:00,05FD,7.36,0.29,530.0,7.12,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:53:00,05FD,7.33,0.05,536.0,6.05,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:54:00,05FD,7.28,0.04,538.0,5.54,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:55:00,05FD,7.28,0.08,544.0,5.0,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:56:00,05FD,7.3,0.03,549.0,4.79,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:57:00,05FD,7.32,0.04,552.0,4.7,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:58:00,05FD,7.3,0.03,552.0,4.7,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05FD0060,52.76667,-110.60667,2018-07-04 08:59:00,05FD,7.29,0.03,555.0,4.64,2018,7,655.7735596,0.034940906,8.0,8.0,0.568,17.7,77.1,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:20:00,05AA,8.44,9.78,300.0,14.29,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:21:00,05AA,8.44,9.78,300.0,14.29,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:22:00,05AA,8.45,9.78,300.0,14.27,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:23:00,05AA,8.44,9.78,300.0,14.3,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:24:00,05AA,8.45,9.78,300.0,14.29,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:25:00,05AA,8.45,9.78,300.0,14.29,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:26:00,05AA,8.44,9.77,300.0,14.25,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:27:00,05AA,8.44,9.76,301.0,14.06,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:28:00,05AA,8.43,9.76,300.0,14.02,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:29:00,05AA,8.42,9.67,300.0,13.88,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:30:00,05AA,8.41,9.65,300.0,13.77,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:31:00,05AA,8.4,9.65,300.0,13.67,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:32:00,05AA,8.4,9.64,300.0,13.62,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:33:00,05AA,8.4,9.64,300.0,13.57,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:34:00,05AA,8.39,9.61,300.0,13.51,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:35:00,05AA,8.39,9.61,300.0,13.47,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:36:00,05AA,8.38,9.66,300.0,13.29,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:37:00,05AA,8.38,9.68,301.0,13.12,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:38:00,05AA,8.36,9.64,304.0,12.8,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:39:00,05AA,8.34,9.64,310.0,12.62,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:40:00,05AA,8.34,9.64,310.0,12.61,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:41:00,05AA,8.3,9.4,303.0,12.31,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:42:00,05AA,8.26,9.21,301.0,11.97,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:43:00,05AA,8.24,9.17,302.0,11.68,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:44:00,05AA,8.23,9.13,302.0,11.58,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:45:00,05AA,8.22,9.1,302.0,11.48,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:46:00,05AA,8.21,9.08,302.0,11.47,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:47:00,05AA,8.2,9.02,302.0,11.37,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:48:00,05AA,8.18,8.92,302.0,11.18,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:49:00,05AA,8.17,8.86,302.0,11.08,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05AA1062,49.62886,-114.64958,2018-07-24 07:50:00,05AA,8.15,8.81,302.0,10.97,2018,7,1351.212891,0.002670673,7.0,6.0,0.498,14.8,18.0,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:25:00,05EB,8.76,11.05,413.0,18.53,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:26:00,05EB,8.9,11.12,413.0,18.51,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:27:00,05EB,8.94,11.02,413.0,18.51,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:28:00,05EB,8.98,11.04,413.0,18.47,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:29:00,05EB,9.03,10.92,413.0,18.46,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:30:00,05EB,9.05,10.61,413.0,18.44,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:31:00,05EB,9.04,9.94,414.0,18.31,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:32:00,05EB,8.92,6.18,421.0,17.77,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:33:00,05EB,8.78,2.17,424.0,17.47,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:34:00,05EB,8.58,0.0,445.0,15.7,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:35:00,05EB,8.43,0.0,447.0,14.82,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:36:00,05EB,8.25,0.0,454.0,13.35,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:37:00,05EB,8.17,0.0,462.0,11.64,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:38:00,05EB,8.07,0.0,470.0,11.23,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:39:00,05EB,7.92,0.0,475.0,11.0,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:40:00,05EB,7.82,0.0,483.0,10.83,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB05EB1030,53.46083,-113.0908,2018-07-05 08:41:00,05EB,7.75,0.0,491.0,10.6,2018,7,738.3030396,0.739246011,9.0,11.0,0.619,16.7,52.9,0
AB06AC0600,54.51833,-110.42778,2018-07-10 07:30:00,06AC,8.7,8.89,824.0,20.46,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:31:00,06AC,8.7,8.91,824.0,20.44,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:32:00,06AC,8.7,8.88,824.0,20.4,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:33:00,06AC,8.7,8.88,823.0,20.4,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:34:00,06AC,8.7,8.91,823.0,20.39,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:35:00,06AC,8.7,8.87,823.0,20.36,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:36:00,06AC,8.7,8.86,823.0,20.34,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:37:00,06AC,8.68,8.55,825.0,20.09,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:38:00,06AC,8.66,8.28,825.0,19.89,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:39:00,06AC,8.58,7.4,823.0,18.24,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:40:00,06AC,8.39,5.64,854.0,14.61,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:41:00,06AC,8.24,3.59,873.0,12.61,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:42:00,06AC,8.06,0.71,913.0,10.5,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:43:00,06AC,8.0,0.15,930.0,8.47,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:44:00,06AC,7.98,0.06,938.0,7.26,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:45:00,06AC,7.96,0.05,940.0,6.62,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
AB06AC0600,54.51833,-110.42778,2018-07-10 07:46:00,06AC,7.94,0.03,953.0,5.53,2018,7,547.0516357,1.85e-05,10.0,10.0,0.594,17.7,110.9,14
